Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 02/20  17:00:00,611633.9019195699,4311674.914964674,4983150.053694555,2783503.472218453 
 02/20  18:00:00,3069415.46653267,5091907.063947073,5540862.380706087,4613113.941010012 
 02/20  19:00:00,6379584.869648071,6375564.874337861,7134622.51282769,7323865.317515168 
 02/20  20:00:00,8214959.613204649,7880519.08272906,8873505.645043593,9381932.520737048 
 02/20  21:00:00,9699800.882878449,9088971.891911834,10280300.866170183,11064389.38433639 
 02/20  22:00:00,10887893.781227993,10049144.704188878,11407647.22235711,12419455.696080435 
 02/20  23:00:00,12037109.62314889,10981332.986436209,12508758.452987727,13741673.099415638 
 02/20  24:00:00,13092077.442026729,11841473.279032214,13526117.788808428,14958898.300340604 
 02/21  01:00:00,13881265.826318106,12481482.992763294,14283816.821946286,15868611.754733602 
 02/21  02:00:00,14522678.0882391,13007991.879074683,14899180.697852965,16597434.697479323 
 02/21  03:00:00,15137994.147598458,13519674.520134311,15495490.03560464,17296772.819109064 
 02/21  04:00:00,15559596.115863668,13862980.017364465,15900188.262557784,17781145.892473917 
 02/21  05:00:00,15807001.019015446,14059223.042202806,16132367.2109287,18063668.403046362 
 02/21  06:00:00,15953188.783248028,14172543.86141774,16265126.048829634,18226540.268838868 
 02/21  07:00:00,16040303.360940214,14236870.443826575,16341205.94793167,18323191.222027093 
 02/21  08:00:00,16049807.853760935,14236763.244618421,16341020.059138877,18332258.151304442 
 02/21  09:00:00,15600544.396253968,13879093.09088942,15809347.055019898,17761275.446318313 
 02/21  10:00:00,13415142.661318135,12031664.221907107,12962063.477757469,14661315.277714368 
 02/21  11:00:00,10355017.986380408,9374465.563886175,9181787.761967402,10385797.602102656 
 02/21  12:00:00,7865867.481818104,7213901.05264297,6785241.754216715,7659569.207977353 
 02/21  13:00:00,5631332.164362082,5377284.244055604,5389724.970615635,5884091.9343094835 
 02/21  14:00:00,3280313.086902703,3974783.5333512556,4209989.4053693805,3704765.4180140244 
 02/21  15:00:00,1235059.8314517129,3015512.1342917066,3405646.1116810003,1755782.2063141773 
 02/21  16:00:00,210735.69506995048,2737912.663027812,3319380.7697847933,1015738.8751735926 
 02/21  17:00:00,0.0,2924740.7033933294,3559203.7430518777,1745498.0113818566 
 02/21  18:00:00,1994509.6163957582,3805692.394727126,4292725.78908993,3596396.1246662415 
 02/21  19:00:00,5279999.409247138,5224922.889772066,5942040.585233845,6215198.085759635 
 02/21  20:00:00,6826988.254834849,6476115.361096028,7411872.8304033615,7982936.026712185 
 02/21  21:00:00,8155250.239604688,7559954.7050927365,8677646.500409726,9491360.760756241 
 02/21  22:00:00,9022880.16969312,8253716.442347274,9488019.804700632,10468300.447035689 
 02/21  23:00:00,9389950.929439219,8509440.25142382,9799869.043396413,10885892.187476022 
 02/21  24:00:00,9650046.414052766,8682743.22478207,10012185.816092474,11179174.47364268 
 02/22  01:00:00,9899412.930389708,8860840.807967694,10224437.2911099,11455974.278850373 
 02/22  02:00:00,10321436.627255535,9218367.52335689,10621966.62869446,11903444.396906301 
 02/22  03:00:00,10797183.917923855,9632704.851731852,11078136.302140156,12404993.38630751 
 02/22  04:00:00,11080653.80418932,9868647.592668444,11348145.79018949,12718673.260041134 
 02/22  05:00:00,11074911.010049254,9844360.554142267,11323541.368222812,12710188.478359994 
 02/22  06:00:00,10791784.696492705,9562583.641120939,11020694.720648663,12410573.297834681 
 02/22  07:00:00,10833837.59654103,9574417.030887919,11054266.437658004,12482148.732065834 
 02/22  08:00:00,10669332.04723288,9414902.676310495,10880027.676576778,12304442.104347037 
 02/22  09:00:00,10189635.112016214,9014608.658476908,10390262.941130515,11738026.763159636 
 02/22  10:00:00,9466600.885579456,8514068.147306247,9658629.860958606,10801310.142272227 
 02/22  11:00:00,8532836.346634317,7815155.422108959,8638676.521903504,9559988.74487815 
 02/22  12:00:00,7868133.073420503,7320872.500231717,7929840.15466764,8682977.843033332 
 02/22  13:00:00,7338541.677897051,6876654.5192226,7439413.094550018,8098662.216998192 
 02/22  14:00:00,6577377.166381232,6306291.068661038,6773260.126545524,7246846.340711129 
 02/22  15:00:00,6093722.759601223,5915038.318780865,6333409.734366894,6701668.806936527 
 02/22  16:00:00,5822159.239800125,5628311.735647395,6047448.755480767,6421538.652369223 
 02/22  17:00:00,5889679.061787093,5848696.902803053,6348608.447856828,6688143.838410205 
 02/22  18:00:00,6089050.80060786,6275923.199742665,6938935.845895489,7288897.949930817 
 02/22  19:00:00,7433228.457280241,6766837.537177322,7636456.2207610365,8432206.611645784 
 02/22  20:00:00,8035454.4950744845,7247442.057728183,8223797.585463687,9138373.704781868 
 02/22  21:00:00,8396317.50304024,7527343.163855096,8575296.023357695,9576559.308843086 
 02/22  22:00:00,8733839.67242869,7805321.950457288,8908171.898811352,9967473.916394394 
 02/22  23:00:00,9384012.91205081,8367473.191293509,9559969.254420374,10707677.84336012 
 02/22  24:00:00,9413893.255760098,8378044.440796778,9584630.65484916,10750076.232556978 
 02/23  01:00:00,9329953.479806893,8299821.009727324,9497591.768266018,10650936.484486448 
 02/23  02:00:00,9460091.361148726,8403532.811902206,9624602.986126337,10805960.301166601 
 02/23  03:00:00,9384660.600697123,8317810.850803624,9545990.125886692,10743833.06143069 
 02/23  04:00:00,9444331.381702768,8360689.378480336,9605279.348186472,10822739.433793992 
 02/23  05:00:00,9952158.12980098,8819185.283233697,10117100.71643636,11379246.469837211 
 02/23  06:00:00,10611670.919822294,9411519.351931553,10783065.71123114,12107614.924657928 
 02/23  07:00:00,10874930.600199789,9644059.030406397,11049060.219853096,12402968.69966946 
 02/23  08:00:00,11119054.985877143,9865600.58014916,11295992.349219296,12671887.49581286 
 02/23  09:00:00,11231980.195351748,10024750.49780864,11410359.440277174,12755540.295369575 
 02/23  10:00:00,10286941.18703352,9374747.273715258,10279907.511963028,11375893.682771072 
 02/23  11:00:00,8616697.679971445,7992724.167559163,8054095.064606835,8867172.494389737 
 02/23  12:00:00,6759906.983391754,6392041.323083545,6041149.620758927,6611272.661475645 
 02/23  13:00:00,5359411.692307706,5277508.445119882,5211835.788812103,5510264.237850373 
 02/23  14:00:00,4027868.88257403,4581423.981591195,4678989.006080394,4324708.7773295725 
 02/23  15:00:00,2832738.076267149,4101129.9411279485,4347707.952041625,3250766.2194336713 
 02/23  16:00:00,1958821.2991555252,3876229.855990337,4324351.519157904,2639946.6022740873 
 02/23  17:00:00,1606095.7178475992,4069702.775735434,4603925.325668787,3247242.585330176 
 02/23  18:00:00,2614332.841601434,4277113.939778842,4757350.085811787,4152564.9310084214 
 02/23  19:00:00,4890958.094832816,4809908.751600505,5430158.934866658,5714632.220175072 
 02/23  20:00:00,5988035.96247488,5668727.105316113,6461600.042994775,6979100.846055826 
 02/23  21:00:00,6808334.040328091,6312639.171502514,7225517.246721586,7914941.6128287185 
 02/23  22:00:00,7024491.424742209,6444818.622700483,7388579.112504952,8149204.530686212 
 02/23  23:00:00,7215799.42334402,6563002.106985829,7533354.710984373,8356132.454001674 
 02/23  24:00:00,7372449.220674393,6660308.309150066,7654042.854189977,8528001.250683062 
 02/24  01:00:00,7590731.13253749,6816061.352400695,7842157.611480905,8773342.954384545 
 02/24  02:00:00,7826922.67404798,6994995.967458001,8055550.890257587,9040562.612274725 
 02/24  03:00:00,7988815.142682479,7102065.001011014,8198469.59782497,9238510.361677408 
 02/24  04:00:00,8659833.528579967,7701545.5625520935,8864661.214191956,9967439.35363353 
 02/24  05:00:00,9664277.690605147,8604843.956223316,9875700.692317815,11069003.226312162 
 02/24  06:00:00,10415914.417736175,9274475.132439623,10630030.061785668,11900311.251993014 
 02/24  07:00:00,10708121.985981768,9528113.215297494,10916856.061785681,12223042.13474545 
 02/24  08:00:00,10575769.25909603,9394564.15012369,10773033.630109359,12085828.775377741 
 02/24  09:00:00,10358598.463947374,9237256.23683814,10542943.046674674,11814248.406760918 
 02/24  10:00:00,9430373.434745193,8571691.498358233,9357574.939771738,10414223.846587416 
 02/24  11:00:00,7994708.111710625,7378599.2611766495,7282057.580312585,8096966.349408191 
 02/24  12:00:00,6768389.544251309,6431312.4798008725,6140283.678466136,6691649.031652891 
 02/24  13:00:00,5602455.285978529,5549671.008517407,5491226.817498881,5772276.3202560395 
 02/24  14:00:00,3907303.7496242,4538736.38632812,4648447.143402547,4216665.729814591 
 02/24  15:00:00,2227149.615739558,3796629.2305937456,4169221.5220813444,2750246.908240734 
 02/24  16:00:00,2197442.4727594787,3857533.0970862014,4250971.098224704,2795027.475284227 
 02/24  17:00:00,2287373.7039014786,4081116.702918482,4543257.678325463,3524396.6549517387 
 02/24  18:00:00,3663831.282922047,4737189.910046683,5241998.5789819965,4913688.904481938 
 02/24  19:00:00,5654521.600754378,5450660.050658356,6132677.624830475,6500126.99009708 
 02/24  20:00:00,6303288.489511631,5922753.225102733,6719006.577013899,7259663.663782588 
 02/24  21:00:00,6816233.410704953,6307735.595083989,7183657.874094803,7847965.830064374 
 02/24  22:00:00,7277332.144685247,6660805.513702465,7604261.965188746,8371363.651753965 
 02/24  23:00:00,8322685.372439094,7536562.968768766,8626912.985695,9567863.245898837 
 02/24  24:00:00,9227961.892340986,8301899.791679461,9512734.837113455,10591593.230901426 
 02/25  01:00:00,9871991.262306873,8845447.93238998,10139260.581753034,11315983.514352044 
 02/25  02:00:00,10618678.145832734,9472774.342892956,10876555.199334791,12178770.682616454 
 02/25  03:00:00,11187426.212461917,9946440.718273392,11436596.16032501,12838475.113947755 
 02/25  04:00:00,11687974.874294575,10363599.517768081,11931009.680995747,13421557.679279327 
 02/25  05:00:00,12350580.075418593,10924476.008334272,12594182.252586538,14197058.772790596 
 02/25  06:00:00,12454555.119533272,10998019.564427063,12692231.304129556,14328789.789642643 
 02/25  07:00:00,12539595.909857135,11070226.623491671,12769948.815373387,14414515.691774268 
 02/25  08:00:00,12038870.798127308,10618046.981134124,12256367.119154502,13849253.767415715 
 02/25  09:00:00,11227930.273423249,9907742.65995172,11432624.55069437,12933438.977200646 
 02/25  10:00:00,10659295.768511344,9498270.716343677,10858582.534729956,12213602.376219552 
 02/25  11:00:00,9767296.37974329,8814805.224119576,9944014.179924604,11101855.489898898 
 02/25  12:00:00,8930884.296053467,8170918.528180191,9075409.036560342,10052915.070001464 
 02/25  13:00:00,7835819.033281831,7354766.925243561,7983892.253890724,8714091.059089098 
 02/25  14:00:00,6728342.860450754,6720943.653611754,7258249.867268228,7520304.707518256 
 02/25  15:00:00,6107771.119934573,6523205.119170891,7114288.840809945,6908736.055659572 
 02/25  16:00:00,5789795.331759114,6570529.405097807,7366533.471671743,6807222.023330017 
 02/25  17:00:00,5039120.6239817375,6792642.139782489,7925970.679094147,7171122.699656485 
 02/25  18:00:00,6789245.105458713,7689156.060612949,8846884.42830015,9046794.33691736 
 02/25  19:00:00,9415131.810911503,8637284.74026367,9947331.23353984,11008736.8417351 
 02/25  20:00:00,10279601.923213521,9312326.81129319,10751109.798514232,11982740.097265493 
 02/25  21:00:00,10972969.655193988,9862387.815666996,11396179.293828206,12758735.119768566 
 02/25  22:00:00,11522077.420924515,10292935.366610799,11905184.990791904,13377324.611367099 
 02/25  23:00:00,12072369.068561286,10742531.791819414,12424438.152035475,13986495.757980648 
 02/25  24:00:00,12458053.393179493,11054109.490112843,12784371.105475796,14411164.585614985 
 02/26  01:00:00,12814716.456349298,11342110.925618319,13120238.027950618,14809851.435868582 
 02/26  02:00:00,13212626.299782958,11670642.26267123,13503363.956353327,15258103.88148019 
 02/26  03:00:00,13633039.25574253,12024684.677416032,13913515.347759426,15731290.385835182 
 02/26  04:00:00,13957949.200237047,12292327.546836251,14229909.92379447,16105986.847055977 
 02/26  05:00:00,14286285.339951653,12564052.235180391,14552291.347704561,16487367.538136687 
 02/26  06:00:00,14572630.777550977,12798735.853154076,14834233.251789939,16824775.470695976 
 02/26  07:00:00,14903313.127185065,13070440.333458057,15162466.20897389,17218481.94694342 
 02/26  08:00:00,15322388.62398614,13428904.352204505,15581955.03683603,17704839.354599226 
 02/26  09:00:00,15499151.59417329,13609325.441178858,15686611.762120917,17849443.072728638 
 02/26  10:00:00,14944327.67214668,13132247.65651885,14451447.889885645,16634777.600041408 
 02/26  11:00:00,13774506.64786512,12079496.835388683,12635481.84069177,14598089.445322666 
 02/26  12:00:00,12477641.309267,11071187.637708228,11713444.467983399,13411656.497061439 
 02/26  13:00:00,11332832.21696073,10197710.32174966,11284242.07385452,12732374.958241323 
 02/26  14:00:00,10189053.176563056,9785309.85621506,11087216.161818096,11790640.255330026 
 02/26  15:00:00,9329284.019057915,9660285.154430678,11142408.5680501,11062050.13534651 
 02/26  16:00:00,8990981.694131218,9722751.42192093,11405562.58237961,10959749.349598747 
 02/26  17:00:00,9058424.449157134,10140702.423729539,11929367.41620282,11925615.890285581 
 02/26  18:00:00,10569360.852630423,10897527.869688194,12660591.816063277,13510591.173296181 
 02/26  19:00:00,12808821.288553508,11517077.569037218,13366343.199207481,14975975.497359935 
 02/26  20:00:00,13164160.435000012,11743788.649891356,13654460.422450164,15383497.958685081 
 02/26  21:00:00,13358099.985160291,11853771.103773514,13796018.587111803,15598683.484049127 
 02/26  22:00:00,13598354.62772872,12020054.952795854,13994757.649475565,15860907.823765403 
 02/26  23:00:00,13788231.58768754,12151606.707778072,14150879.401044408,16066420.610893402 
 02/26  24:00:00,13919138.823228134,12242349.816207198,14252971.201856203,16199357.72814975 
 02/27  01:00:00,14006313.536914269,12300925.29887006,14317024.012872294,16283886.383725654 
 02/27  02:00:00,14020688.543185815,12297487.67728799,14312595.94212554,16290491.406271247 
 02/27  03:00:00,14178327.584139654,12421721.530103337,14456783.79497374,16464944.673685696 
 02/27  04:00:00,14478948.932419235,12672809.677521031,14749071.114756048,16807207.213882636 
 02/27  05:00:00,14739277.411465226,12892902.797034059,15007390.826878827,17106387.45245472 
 02/27  06:00:00,14971427.315754501,13089433.193420079,15237524.247034928,17373047.49511632 
 02/27  07:00:00,15242636.21668244,13321241.662477486,15508207.588948667,17685127.97068236 
 02/27  08:00:00,15567481.823889539,13606315.412894191,15835769.222616637,18056475.437707797 
 02/27  09:00:00,16007768.716112565,14065862.45879541,16218938.643753322,18454618.85693579 
 02/27  10:00:00,15452116.25041872,13675332.537951808,15013430.420317266,17160832.375961553 
 02/27  11:00:00,13883147.649115885,12284962.556868177,12532374.043567054,14421325.5696752 
 02/27  12:00:00,12319015.934536569,11024290.187862283,11204797.0160677,12791640.638438923 
 02/27  13:00:00,11041343.426787276,10073190.226287907,10904503.84722406,12183306.554576432 
 02/27  14:00:00,8934848.64945994,9090375.754964877,10224353.486976227,10333273.278099654 
 02/27  15:00:00,7148291.552839578,8305535.199706056,9590252.675377335,8613399.794543669 
 02/27  16:00:00,6062898.2721009245,8033737.141812984,9554839.76205876,7868199.567385504 
 02/27  17:00:00,5674724.695489326,8287372.495379294,9859968.191157,8628326.027145574 
 02/27  18:00:00,8125981.075500597,9379998.03315501,10747658.761312153,10798518.515225418 
 02/27  19:00:00,11520204.125191253,10652788.212388374,12287222.437189218,13460846.577311113 
 02/27  20:00:00,12467428.51782866,11358679.435020396,13134515.7280314,14552784.443330199 
 02/27  21:00:00,13164929.529897815,11884677.2853423,13752335.206611305,15327982.343063403 
 02/27  22:00:00,13791919.257823639,12365867.49485693,14314942.442220114,16024896.069765363 
 02/27  23:00:00,14687533.56142842,13109074.28120658,15163895.706509233,17012755.229764555 
 02/27  24:00:00,15490495.521107655,13786055.374460945,15931096.328117505,17894121.580863062 
 02/28  01:00:00,16167261.6007121,14350691.998573832,16580558.596826643,18651736.329495266 
 02/28  02:00:00,16791422.793571856,14869692.9321358,17182821.17886337,19356492.072745547 
 02/28  03:00:00,17042345.70072998,15065397.634829372,17413204.923152372,19638771.981799204 
 02/28  04:00:00,17114234.65269213,15110537.91433001,17467272.213546798,19716396.52303395 
 02/28  05:00:00,17252728.85805923,15222134.971500214,17592224.799631406,19864224.06897959 
