osm_id,join_status,t08_cell,t08_city,t08_archetype_id,t08_floor_area_m2,t08_status,t20_cell,t20_city,t20_archetype_id,t20_floor_area_m2,t20_status,archetype_agree,floor_area_agree_1pct,vintage_t08,vintage_t20,vintage_agree
way/442632911,t20_only,,,,,,la_suburban,LA,MidriseApartment,511.7391072834339,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632913,t20_only,,,,,,la_suburban,LA,MidriseApartment,506.6969957150949,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632933,t20_only,,,,,,la_suburban,LA,MidriseApartment,318.08081809255424,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632935,t20_only,,,,,,la_suburban,LA,MidriseApartment,523.4055386928591,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632938,t20_only,,,,,,la_suburban,LA,MidriseApartment,303.09631979164453,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632945,t20_only,,,,,,la_suburban,LA,MidriseApartment,470.1036734847318,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632950,t20_only,,,,,,la_suburban,LA,MidriseApartment,541.0766474286187,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632959,t20_only,,,,,,la_suburban,LA,MidriseApartment,475.167069421269,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632962,t20_only,,,,,,la_suburban,LA,MidriseApartment,526.1105661169067,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632969,t20_only,,,,,,la_suburban,LA,MidriseApartment,699.7119472951002,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632972,t20_only,,,,,,la_suburban,LA,MidriseApartment,323.3448425220164,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632987,t20_only,,,,,,la_suburban,LA,MidriseApartment,516.9677876070097,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632993,t20_only,,,,,,la_suburban,LA,MidriseApartment,164.8364897387127,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442632999,t20_only,,,,,,la_suburban,LA,MidriseApartment,255.9345826557577,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633002,t20_only,,,,,,la_suburban,LA,MidriseApartment,373.5998699229776,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633009,t20_only,,,,,,la_suburban,LA,MidriseApartment,81.94792288286502,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633012,t20_only,,,,,,la_suburban,LA,MidriseApartment,114.77152929383745,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633015,t20_only,,,,,,la_suburban,LA,SmallOffice,669.244307500971,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633020,t20_only,,,,,,la_suburban,LA,MidriseApartment,535.3563797110123,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633025,t20_only,,,,,,la_suburban,LA,MidriseApartment,505.88960154395807,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633035,t20_only,,,,,,la_suburban,LA,MidriseApartment,521.2958554764525,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633042,t20_only,,,,,,la_suburban,LA,MidriseApartment,257.57430635558666,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633045,t20_only,,,,,,la_suburban,LA,MidriseApartment,292.6002314738412,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633049,t20_only,,,,,,la_suburban,LA,MidriseApartment,537.175508002537,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633059,t20_only,,,,,,la_suburban,LA,MidriseApartment,622.3920176274946,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633062,t20_only,,,,,,la_suburban,LA,MidriseApartment,510.1371696484434,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633065,t20_only,,,,,,la_suburban,LA,MidriseApartment,327.2139803301812,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633079,t20_only,,,,,,la_suburban,LA,MidriseApartment,315.95639935742474,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633083,t20_only,,,,,,la_suburban,LA,MidriseApartment,504.5556565061895,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633099,t20_only,,,,,,la_suburban,LA,MidriseApartment,365.062659688942,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633105,t20_only,,,,,,la_suburban,LA,MidriseApartment,136.27799305434678,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633127,t20_only,,,,,,la_suburban,LA,MidriseApartment,350.853651682938,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633134,t20_only,,,,,,la_suburban,LA,MidriseApartment,255.1827398606075,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633142,t20_only,,,,,,la_suburban,LA,MidriseApartment,287.499410133772,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633181,t20_only,,,,,,la_suburban,LA,MidriseApartment,124.97043128407176,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633197,t20_only,,,,,,la_suburban,LA,MidriseApartment,506.3460340060735,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633214,t20_only,,,,,,la_suburban,LA,MidriseApartment,316.82072302302987,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633229,t20_only,,,,,,la_suburban,LA,MidriseApartment,527.8806765811856,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633238,t20_only,,,,,,la_suburban,LA,MidriseApartment,316.4030906036944,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633246,t20_only,,,,,,la_suburban,LA,MidriseApartment,142.1679091261359,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633269,t20_only,,,,,,la_suburban,LA,MidriseApartment,61.75320552304646,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633273,t20_only,,,,,,la_suburban,LA,MidriseApartment,528.6005241689586,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633277,t20_only,,,,,,la_suburban,LA,MidriseApartment,285.64358602352183,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633281,t20_only,,,,,,la_suburban,LA,MidriseApartment,61.84084499451456,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633285,t20_only,,,,,,la_suburban,LA,MidriseApartment,273.5813503097047,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633290,t20_only,,,,,,la_suburban,LA,MidriseApartment,521.4625232812087,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633294,t20_only,,,,,,la_suburban,LA,MidriseApartment,527.3837517057401,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633321,t20_only,,,,,,la_suburban,LA,MidriseApartment,716.9775482595971,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633327,t20_only,,,,,,la_suburban,LA,MidriseApartment,283.50557886493607,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633337,t20_only,,,,,,la_suburban,LA,MidriseApartment,84.0502636818122,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633352,t20_only,,,,,,la_suburban,LA,MidriseApartment,521.4213936958377,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633356,t20_only,,,,,,la_suburban,LA,MidriseApartment,366.9668308169108,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633364,t20_only,,,,,,la_suburban,LA,MidriseApartment,437.5340590970561,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633371,t20_only,,,,,,la_suburban,LA,MidriseApartment,299.79053572361613,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633379,t20_only,,,,,,la_suburban,LA,MidriseApartment,186.73393081244777,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633387,t20_only,,,,,,la_suburban,LA,Warehouse,6773.404446779171,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633395,t20_only,,,,,,la_suburban,LA,MidriseApartment,418.0007201680563,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633407,t20_only,,,,,,la_suburban,LA,MidriseApartment,508.4024655988092,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633412,t20_only,,,,,,la_suburban,LA,MidriseApartment,386.00049100568106,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633415,t20_only,,,,,,la_suburban,LA,MidriseApartment,361.3857195699324,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633418,t20_only,,,,,,la_suburban,LA,MidriseApartment,346.0946859676691,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633421,t20_only,,,,,,la_suburban,LA,MidriseApartment,362.480580686734,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633422,t20_only,,,,,,la_suburban,LA,MidriseApartment,583.9687718406192,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633425,t20_only,,,,,,la_suburban,LA,MidriseApartment,267.2840625632152,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633427,t20_only,,,,,,la_suburban,LA,MidriseApartment,169.95257915631677,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633430,t20_only,,,,,,la_suburban,LA,MidriseApartment,452.3247151738048,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633432,t20_only,,,,,,la_suburban,LA,MidriseApartment,374.31948066835,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633438,t20_only,,,,,,la_suburban,LA,MidriseApartment,279.1086861415076,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633441,t20_only,,,,,,la_suburban,LA,MidriseApartment,272.00543761175385,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633444,t20_only,,,,,,la_suburban,LA,MidriseApartment,242.83136844683577,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633445,t20_only,,,,,,la_suburban,LA,MidriseApartment,518.2703653646774,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633451,t20_only,,,,,,la_suburban,LA,MidriseApartment,297.1558810082529,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633454,t20_only,,,,,,la_suburban,LA,MidriseApartment,339.0314392057486,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633459,t20_only,,,,,,la_suburban,LA,MidriseApartment,290.6976756369805,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633464,t20_only,,,,,,la_suburban,LA,MidriseApartment,446.16990839619314,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633468,t20_only,,,,,,la_suburban,LA,MidriseApartment,393.8774630610998,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633476,t20_only,,,,,,la_suburban,LA,MidriseApartment,401.8772243044366,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633479,t20_only,,,,,,la_suburban,LA,MidriseApartment,321.67383722681603,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633482,t20_only,,,,,,la_suburban,LA,MidriseApartment,412.0793052155041,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633485,t20_only,,,,,,la_suburban,LA,MidriseApartment,366.1198538998853,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633488,t20_only,,,,,,la_suburban,LA,MidriseApartment,313.19983666816256,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633492,t20_only,,,,,,la_suburban,LA,MidriseApartment,347.8217413116089,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633495,t20_only,,,,,,la_suburban,LA,MidriseApartment,508.0295474059864,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633499,t20_only,,,,,,la_suburban,LA,MidriseApartment,499.43591146300463,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633504,t20_only,,,,,,la_suburban,LA,MidriseApartment,167.33744402099668,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633507,t20_only,,,,,,la_suburban,LA,MidriseApartment,321.15731069195505,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633511,t20_only,,,,,,la_suburban,LA,MidriseApartment,362.8255437010479,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633514,t20_only,,,,,,la_suburban,LA,SmallOffice,2148.769586835253,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633517,t20_only,,,,,,la_suburban,LA,MidriseApartment,394.3091613248472,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633521,t20_only,,,,,,la_suburban,LA,MidriseApartment,392.6448132337404,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633523,t20_only,,,,,,la_suburban,LA,MidriseApartment,420.878406004264,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633526,t20_only,,,,,,la_suburban,LA,MidriseApartment,306.45684797949525,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633529,t20_only,,,,,,la_suburban,LA,MidriseApartment,604.1517263712556,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633531,t20_only,,,,,,la_suburban,LA,MidriseApartment,309.50997531282565,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633534,t20_only,,,,,,la_suburban,LA,MidriseApartment,327.97571152198725,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
way/442633538,t20_only,,,,,,la_suburban,LA,MidriseApartment,364.1413946542144,success,,,NOT_AVAILABLE_no_vintage_column_in_T08_provenance_chain,NOT_AVAILABLE_no_vintage_column_in_T20_provenance_chain,UNMEASURABLE
