stem,osm_id,archetype_id,cell,city,task_id,floor_area_m2,area_provenance,heating_eui_kwh_m2,cooling_eui_kwh_m2,lighting_eui_kwh_m2,equipment_eui_kwh_m2,fans_eui_kwh_m2,pumps_eui_kwh_m2,dhw_eui_kwh_m2,cooking_eui_kwh_m2,refrigeration_eui_kwh_m2,total_eui_kwh_m2,total_kwh,gwp_total_kgco2_m2,gwp_total_kgco2
way_402247256,way/402247256,MidriseApartment,la_urban,la,3425,804.6600000000001,ok,10.909891136347523,6.355383724101164,3.9654893867908063,46.551953092255225,6.959274140926544,0.0,31.972036712323145,0.0,0.0,106.7140281927444,85868.50992557373,21.85519838452593,17586.00393209264
way_402247257,way/402247257,MidriseApartment,la_urban,la,3426,181.16,ok,28.04782695614561,7.491952314123591,3.965549983268748,46.6643874496444,8.504096953112295,0.0,35.80150161546328,0.0,0.0,130.47531527175792,23636.908114631664,26.331589634411696,4770.230778170023
way_402247258,way/402247258,MidriseApartment,la_urban,la,3427,189.1,ok,25.948357372882835,6.930097264133572,3.965544418408908,46.556738694709296,7.96417388899753,0.0,34.58784099801438,0.0,0.0,125.95275263714652,23817.665523684405,25.44876475456968,4812.361415089126
way_402247259,way/402247259,MidriseApartment,la_urban,la,3428,680.7,ok,9.614378080688198,6.257127926721584,3.9655528781322342,46.55680947739276,6.97664431119696,0.0,32.15292393728743,0.0,0.0,105.52343661141916,71829.80330139303,21.64248298643361,14732.03816886536
way_402247260,way/402247260,MidriseApartment,la_urban,la,3429,852.9000000000001,ok,9.229042761507223,5.997386922171208,3.96555721136488,46.525075939446666,6.857115723422956,0.0,31.65236171350784,0.0,0.0,104.22654027142076,88894.81619749479,21.383577443109985,18238.053201228508
way_402247261,way/402247261,MidriseApartment,la_urban,la,3430,1401.05,ok,6.85795429248808,6.310552483663413,3.9654834367637615,46.52089391258362,7.3849609724937055,0.0,31.33400816057983,0.0,0.0,102.3738532585724,143430.88710792287,21.06198495319044,29508.89401866746
way_402247262,way/402247262,MidriseApartment,la_urban,la,3431,497.61,ok,14.026347727834397,6.862746682529871,3.9654075171694902,46.51104520997419,7.345772336654088,0.0,32.05860721677926,0.0,0.0,110.76992669094128,55120.2232206793,22.614222496530264,11253.063256498424
way_402247263,way/402247263,MidriseApartment,la_urban,la,3432,1166.94,ok,7.032983686375228,5.8605233020156415,3.965456481652725,46.54982892882519,6.590579762542344,0.0,31.710763035749885,0.0,0.0,101.710135197161,118689.62516697506,20.919615111540093,24411.9356582606
way_402247264,way/402247264,MidriseApartment,la_urban,la,3433,821.1299999999999,ok,11.558398326258008,6.344288375340434,3.965460077704878,46.52157716646489,6.887333052074781,0.0,31.66021239199456,0.0,0.0,106.93726938983754,87809.40001407728,21.88433038919822,17969.88021248233
way_402247265,way/402247265,MidriseApartment,la_urban,la,3434,113.7,ok,35.02669219095398,8.279995207401464,3.965515738508425,46.55634784751955,9.561494449265563,0.0,36.83156063678134,0.0,0.0,140.2216060704303,15943.196610207928,28.16903825552056,3202.819649652688
way_402247266,way/402247266,MidriseApartment,la_urban,la,3435,1680.33,ok,8.12707485358388,5.934906965357079,3.965456949943128,46.54831690619398,6.755605311309384,0.0,31.53620017558102,0.0,0.0,102.86756116196848,172851.44904729046,21.130788343324184,35506.69757693793
way_402247267,way/402247267,MidriseApartment,la_urban,la,3436,367.58,ok,27.67509661519658,7.280989271428383,3.96551384006167,46.55123499439606,8.154683006172627,0.0,32.91480339179312,0.0,0.0,126.54232111904844,46514.42639693982,25.525327978593893,9382.600058371543
way_402247269,way/402247269,MidriseApartment,la_urban,la,3437,249.36,ok,27.278507045408112,7.335939310985436,3.9653792115649433,46.554789999763344,8.199329960263873,0.0,33.77672871665387,0.0,0.0,127.11067424463958,31696.317729643328,25.653782455065787,6397.027192995205
way_402247270,way/402247270,MidriseApartment,la_urban,la,3438,583.02,ok,12.619189325793744,6.571609805938587,3.965458597268956,46.553122290125465,7.214711175673927,0.0,32.28273090017786,0.0,0.0,109.20682209497852,63669.76141781439,22.327166119167742,13017.184390797176
way_402247271,way/402247271,MidriseApartment,la_urban,la,3439,751.05,ok,10.664040220835131,6.408888756440097,3.965525598902476,46.556509117129615,6.957281772277521,0.0,32.06710559065702,0.0,0.0,106.61935105624188,80076.46361079045,21.84206974204808,16404.48647976521
way_402247272,way/402247272,MidriseApartment,la_urban,la,3440,1082.88,ok,9.172285159917834,6.447845492178842,3.965564225947996,46.55694660842783,7.228981639397572,0.0,31.814442692087685,0.0,0.0,105.18606581795774,113903.8869529501,21.58419526585631,23373.09336949048
way_402247273,way/402247273,MidriseApartment,la_urban,la,3441,1279.1999999999998,ok,6.314255553456189,5.776020448263585,3.9655259794834303,46.55650548758121,6.4973395331203525,0.0,31.72206106934848,0.0,0.0,100.83170807125325,128983.92096474711,20.756385862048678,26551.56879473266
way_402247274,way/402247274,MidriseApartment,la_urban,la,3442,816.06,ok,10.759171370471728,6.336172961918214,3.965533104591708,46.57497398205784,6.916705882680373,0.0,32.18420042647382,0.0,0.0,106.73675772819368,87103.59851166973,21.863910918318982,17842.263144003387
way_402247275,way/402247275,MidriseApartment,la_urban,la,3443,106.12,ok,36.118560922150735,8.609447784429362,3.965531797677408,46.55660917261443,9.552070023873428,0.0,37.22612269658799,0.0,0.0,142.02834239733335,15072.047695205014,28.51501010038738,3026.0128718531087
way_402247680,way/402247680,MidriseApartment,la_urban,la,3444,1197.16,ok,6.58560628475112,6.249158624035996,3.965426753344068,46.53983427927205,7.226799949372541,0.0,31.60203015795252,0.0,0.0,102.16885604872829,122312.46770729555,21.026666062562384,25172.283543457183
way_402247681,way/402247681,MidriseApartment,la_urban,la,3445,128.38,ok,33.42882849158853,8.209800329448415,3.965437277761392,46.555483766636165,9.296807505996671,0.0,36.18059262304889,0.0,0.0,137.63694999448006,17669.83164029135,27.675053666285557,3552.923389677739
way_402247684,way/402247684,MidriseApartment,la_urban,la,3446,1128.88,ok,10.187206593532476,6.394475046543846,3.965507683780484,46.55629017689151,7.1774317864897,0.0,31.791725392942357,0.0,0.0,106.07263668018038,119743.27809552204,21.741261761569856,24543.275577400986
way_402247685,way/402247685,MidriseApartment,la_urban,la,3447,949.68,ok,9.280027251240124,6.546608112137131,3.9654309311309945,46.5553660694233,7.245841496813288,0.0,31.892669226911213,0.0,0.0,105.48594308765604,100177.8904314852,21.6435669395208,20554.462651124115
way_402247686,way/402247686,MidriseApartment,la_urban,la,3448,104.24,ok,36.47537418981047,8.392744121564158,3.9652104081950057,46.55276969213534,9.46750918376411,0.0,37.347447158445945,0.0,0.0,142.20105475391503,14823.037947548102,28.54139015357416,2975.1545096085697
way_402247687,way/402247687,MidriseApartment,la_urban,la,3449,1109.24,ok,10.950100727397636,6.39124912171807,3.9654707113768426,46.5558652374916,7.1572040640300445,0.0,31.80205058194468,0.0,0.0,106.82194044395888,118491.16921805694,21.876525434922023,24266.31707343291
way_402247688,way/402247688,SmallOffice,la_urban,la,3450,55.92,ok,13.377064966868565,20.45541286922241,26.4662605921913,27.76599501841171,11.463084985187232,0.0,13.522965363156873,0.0,0.0,113.05078379503809,6321.799829818529,23.10474150047433,1292.0171447065245
way_402247771,way/402247771,MidriseApartment,la_urban,la,3451,1943.72,ok,4.676012426266201,5.885926049695129,3.965515915542656,46.55638373455961,6.85398302051364,0.0,31.557257250666225,0.0,0.0,99.49507839724346,193390.57378229007,20.52245226692361,39889.90092026477
way_402247772,way/402247772,MidriseApartment,la_urban,la,3452,1379.82,ok,5.165862983690125,5.0336655166215,3.965504371505297,46.53053993252067,5.757088796676946,0.0,31.43366423651682,0.0,0.0,97.88632583753136,135065.51011714252,20.17562988777421,27838.737631748616
way_402247773,way/402247773,MidriseApartment,la_urban,la,3453,3540.6000000000004,ok,3.0608595022057585,6.029140451931472,3.965495832511951,46.55615092628769,7.171049303165435,0.0,31.41387536705979,0.0,0.0,98.1965713831621,347674.7806392237,20.29581741374025,71859.37113508875
way_402247774,way/402247774,MidriseApartment,la_urban,la,3454,71.46,ok,39.08663821099777,9.40013350098867,3.965412829047979,46.55512839942397,10.818501168756653,0.0,40.14836788441973,0.0,0.0,149.97418199363477,10717.15504526514,30.085177501613167,2149.8867842652767
way_402247775,way/402247775,MidriseApartment,la_urban,la,3455,694.3199999999999,ok,10.271764885502495,6.460076747453979,3.96543875329894,46.55547501039717,7.24574382530441,0.0,32.13326814057647,0.0,0.0,106.63176736253344,74036.56871515422,21.8550462782896,15174.395731942031
way_402247776,way/402247776,MidriseApartment,la_urban,la,3456,675.21,ok,9.98258863636378,6.413848276681561,3.9655410913257567,46.55667000221994,7.201120828589037,0.0,32.15898102783582,0.0,0.0,106.2787498630159,71760.47469500697,21.78945755164688,14712.459633447488
way_402247938,way/402247938,MidriseApartment,la_urban,la,3457,903.75,ok,8.435110130093708,6.079250133504314,3.9654807446672993,46.55186394285338,6.789502864228133,0.0,31.88383342667782,0.0,0.0,103.70504124202463,93723.43102247978,21.296408878445977,19246.62952389555
way_402247939,way/402247939,MidriseApartment,la_urban,la,3458,204.44,ok,26.708924761297467,7.439789267094768,3.965547468996283,46.556784236273565,7.809968080901484,0.0,34.33325869366359,0.0,0.0,126.81427250822712,25925.90987158196,25.60737630345572,5235.172011478487
way_402247940,way/402247940,MidriseApartment,la_urban,la,3459,823.0500000000001,ok,8.780005973442536,6.269979053646063,3.965445487381092,46.56254001467503,7.01722709070875,0.0,32.06166607436894,0.0,0.0,104.6568636942224,86137.83166352975,21.48477958054757,17683.047833769684
way_402247941,way/402247941,MidriseApartment,la_urban,la,3460,194.66,ok,39.68978843621146,8.162722118984789,3.965660880567896,46.55807961068471,9.39001676849969,0.0,34.52653149989647,0.0,0.0,142.292799314845,27698.71631462773,28.47520770040128,5542.983930960113
way_402247942,way/402247942,MidriseApartment,la_urban,la,3461,8829.730000000001,ok,0.2570606181574707,6.061136134175323,3.965503568848293,46.556242766434806,8.545205571004665,0.0,31.31029684252379,0.0,0.0,96.69544550114432,853794.6760048193,20.058650095724875,177112.46450972484
way_402247943,way/402247943,MidriseApartment,la_urban,la,3462,920.13,ok,8.938167831005273,5.892102958924338,3.965528949995352,46.556547860905006,6.547607049971748,0.0,31.91604163501829,0.0,0.0,103.81599628582,95524.21266247156,21.30609631572747,19604.378402990314
way_402248258,way/402248258,MidriseApartment,la_urban,la,3463,2603.8200000000006,ok,4.161468283001498,6.082255479613971,3.965471225209678,46.55749187550833,7.248833281904531,0.0,31.49260605525256,0.0,0.0,99.50812620049057,259101.24916336135,20.538801436997264,53479.34195768223
way_402248259,way/402248259,MidriseApartment,la_urban,la,3464,1312.41,ok,5.535849271437928,5.800986895308133,3.965469896182388,46.55584545892867,6.663583721660959,0.0,31.70871972181532,0.0,0.0,100.2304549653334,131543.45140105323,20.652255734881905,27104.226949016364
way_402248260,way/402248260,MidriseApartment,la_urban,la,3465,408.36,ok,15.764225403955976,7.025447047962533,3.965485215921466,46.53460611961413,7.454197508791474,0.0,32.56050486766868,0.0,0.0,113.30446616391426,46269.011802696026,23.094095238696497,9430.7047316741
way_402248261,way/402248261,MidriseApartment,la_urban,la,3466,717.87,ok,9.94765283523482,6.349085683919762,3.965561046545697,46.60175821815782,7.007588959159259,0.0,32.54828186037969,0.0,0.0,106.41992860339704,76395.67414652064,21.819680052380384,15663.693719202309
way_402248262,way/402248262,MidriseApartment,la_urban,la,3467,1030.1999999999998,ok,10.66494833956336,6.144902350323059,3.9654797131182487,46.543815129893744,6.87046243232975,0.0,31.72466158910054,0.0,0.0,105.9142695543287,109112.8804948694,21.695732793379356,22350.943923739407
way_402248264,way/402248264,MidriseApartment,la_urban,la,3468,740.04,ok,11.291846853694109,6.417807955674366,3.965418963767179,46.555236235335016,6.999183526069421,0.0,32.08083592079891,0.0,0.0,107.310329455339,79413.93621012908,21.96881164215117,16257.799367657552
way_402250516,way/402250516,MidriseApartment,la_urban,la,3469,106.14,ok,35.03744702228361,8.570488418783942,3.9658592763738407,46.56045357161815,9.510833634992816,0.0,37.22412227361304,0.0,0.0,140.86920419766537,14951.857333540203,28.303137506011154,3004.095014888024
way_402250517,way/402250517,SmallOffice,la_urban,la,3470,51.63,ok,16.767398716847058,25.160592063817766,26.463133068603785,27.762713904948807,15.600728007871089,0.0,14.56585386192184,0.0,0.0,126.32041962401031,6521.923265187654,25.768465642236585,1330.425881108675
way_402250519,way/402250519,MidriseApartment,la_urban,la,3471,85.02,ok,37.779310983751735,8.011681300060415,3.9656319761359673,46.55774577889799,9.305982770779003,0.0,38.73352410659134,0.0,0.0,144.35387691621642,12272.96661541672,28.95355661383668,2461.631383308394
way_402250520,way/402250520,MidriseApartment,la_urban,la,3472,597.1500000000001,ok,11.988850873624852,6.53397151319846,3.9655247918526015,46.62445144479833,7.157396679628111,0.0,32.955284322558,0.0,0.0,109.22547962566036,65223.99515846309,22.347749313718488,13344.958502686995
way_402250521,way/402250521,MidriseApartment,la_urban,la,3473,853.8000000000001,ok,9.480321730529113,6.09446305288384,3.96546193074898,46.546238024035176,6.858468922523034,0.0,31.872101543986247,0.0,0.0,104.8170552047064,89492.80173377832,21.499454469919243,18356.23422641705
way_402250524,way/402250524,MidriseApartment,la_urban,la,3474,494.01,ok,13.120928745768982,6.67963294514553,3.9654131787101896,46.56004054870749,7.413370373190182,0.0,32.55030800421299,0.0,0.0,110.28969379573536,54484.21163203123,22.53857287603281,11134.280386488968
way_402250525,way/402250525,MidriseApartment,la_urban,la,3475,1239.87,ok,6.8992967734823525,5.879288448960861,3.965528060223123,46.597233074907045,6.763855316673618,0.0,32.14153123554697,0.0,0.0,102.24673290979396,126772.65673286623,21.0345098835186,26080.057769278214
way_402250527,way/402250527,MidriseApartment,la_urban,la,3476,4772.65,ok,1.7197541595341534,5.615823318905392,3.965497170896238,46.55616620793789,7.547353789335401,0.0,31.368906054841872,0.0,0.0,96.77350070145094,461866.0481227798,20.03606855528192,95625.14259036625
way_402250528,way/402250528,MidriseApartment,la_urban,la,3477,1168.8000000000002,ok,7.458339651236675,5.891906797440078,3.965513943678623,46.544878179765824,6.711201211693865,0.0,31.65604223450186,0.0,0.0,102.22788201831692,119483.94850300884,21.0157767525514,24563.23986838208
way_402250529,way/402250529,MidriseApartment,la_urban,la,3478,97.7,ok,35.965378804949296,8.672649181121155,3.965227201029996,46.66557727127361,9.542713082128888,0.0,38.853646086200506,0.0,0.0,143.66519162670346,14036.089221928927,28.85873712196367,2819.4986168158507
way_402250531,way/402250531,MidriseApartment,la_urban,la,3479,573.63,ok,12.55357910134303,6.523000945076073,3.965415952416087,46.55523213320748,7.295642958665769,0.0,32.325209901321166,0.0,0.0,109.2180809920296,62650.76779945794,22.33124193368324,12809.870310418715
way_402250532,way/402250532,MidriseApartment,la_urban,la,3480,542.1899999999999,ok,19.20254523008015,7.025081497720332,3.965471762148903,46.55585808863945,7.754247337298974,0.0,32.40024769985068,0.0,0.0,116.90345161573848,63383.88243153725,23.74977117254524,12876.8884320423
way_402253647,way/402253647,RetailStandalone,la_urban,la,3481,857.76,ok,12.049515339676166,24.461755070488948,58.28150991656931,48.97417786748618,12.695700872692516,0.0,3.406600482826493,0.0,0.0,159.86925954973964,137129.45607138466,32.85533303700007,28181.99046581718
way_402253648,way/402253648,RetailStandalone,la_urban,la,3482,521.2,ok,13.937389472389436,23.90480409212076,58.28232016431068,48.974858721756085,13.307936750116676,0.0,3.927814817151348,0.0,0.0,162.335124017845,84609.06663810082,33.31697818549906,17364.80903028211
way_402253649,way/402253649,SmallOffice,la_urban,la,3483,1354.0500000000002,ok,5.93114249146109,15.16794713950516,26.465278030036785,27.76496420352793,8.73265435253148,0.0,1.726905903293169,0.0,0.0,85.78889212035561,116162.44937556754,17.64497813194562,23892.18263956097
way_402253650,way/402253650,SmallOffice,la_urban,la,3484,964.86,ok,6.321708443784975,16.218709734334194,26.4651549144026,27.76483504176661,8.909332057772536,0.0,1.9294035203215087,0.0,0.0,87.60914371238242,84530.5584023293,18.012347495782276,17379.393604780485
way_402253652,way/402253652,SmallOffice,la_urban,la,3485,597.1,ok,6.611928953185992,16.526195994767907,26.464851983278468,27.76451723396,8.548260600950305,0.0,2.367143752735073,0.0,0.0,88.28289851887774,52713.71870562191,18.14446537704249,10834.060276632072
way_402253653,way/402253653,MidriseApartment,la_urban,la,3486,1292.94,ok,6.295352695776836,5.809869523068032,3.965505559109438,46.55934957639772,6.579840714782454,0.0,31.74753074362472,0.0,0.0,100.95744881275918,130531.92386796889,20.78297972736285,26871.145808696525
way_402253654,way/402253654,MidriseApartment,la_urban,la,3487,753.66,ok,11.18668557870018,5.408568666466381,3.96549551324052,46.62266083736865,5.890383017059372,0.0,32.72183668374883,0.0,0.0,105.79563029658394,79733.93472932345,21.657281426042225,16322.226719550985
