osm_id,year_built,data_quality_flag,run2_archetype,head_vintage,head_vintage_tier,e02_vintage,e02_archetype,cell
way/772627064,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627065,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627066,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627067,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627068,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627069,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627071,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627072,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627073,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627074,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627075,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627076,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627077,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627078,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627079,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627080,,"no_floors,no_height,no_year",Courthouse,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,Courthouse,nyc_rural
way/772627081,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627082,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627083,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627084,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627085,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627086,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627087,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627088,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627089,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/772627090,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/801981473,,"no_floors,no_height,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_rural
way/864013124,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/864013126,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/864144721,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/899599347,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/899656618,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/900486144,,"generic_tag,no_floors,no_height,no_year",Outpatient,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,Outpatient,nyc_rural
way/900487237,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/900488595,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/933066296,,"no_floors,no_height,no_year",PrimarySchool,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,PrimarySchool,nyc_rural
way/933154994,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/933154996,,"generic_tag,no_floors,no_height,no_year",FullServiceRestaurant,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,FullServiceRestaurant,nyc_rural
way/964817673,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/965213412,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/965390712,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/965718400,,"no_floors,no_height,no_year",SmallHotel,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallHotel,nyc_rural
way/965718401,,"no_floors,no_height,no_year",SmallHotel,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallHotel,nyc_rural
way/965718402,,"no_floors,no_height,no_year",SmallHotel,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallHotel,nyc_rural
way/965718403,,"no_floors,no_height,no_year",SmallHotel,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,SmallHotel,nyc_rural
way/966004656,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1055839510,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1103897140,,"no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1103897841,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1103897842,,"no_floors,no_height,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_rural
way/1103897844,,"no_floors,no_height,no_year",OpenUBEMUnknown,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,OpenUBEMUnknown,nyc_rural
way/1103897845,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1112796933,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1113052360,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1113052363,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1113052364,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1131271326,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1184864928,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1184864930,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1232540296,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1232540297,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1279436022,,"generic_tag,no_floors,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1279684261,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1279684262,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1279684265,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1279684266,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1279684267,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1317229554,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1317287812,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1317287813,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1317287814,,"no_floors,no_height,no_year",MidriseApartment,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,MidriseApartment,nyc_rural
way/1386674588,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1386674589,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1386674590,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1386674591,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1386674592,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1386674593,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/1386674594,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,90.1-2013,GROUPMODE_MED,90.1-2013,SmallOffice,nyc_rural
way/39335032,,"generic_tag,no_floors,no_year",Courthouse,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,Courthouse,la_centre
way/202905185,,"no_height,no_year",MidriseApartment,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MidriseApartment,la_centre
way/205862199,,"generic_tag,no_function,no_height,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,la_centre
way/219011063,,"generic_tag,no_floors,no_function,no_height,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/262726265,,"generic_tag,no_floors,no_height,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/264685255,,"no_floors,no_height,no_year",OpenUBEMUnknown,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,OpenUBEMUnknown,la_centre
way/319507579,2008.0,,SecondarySchool,90.1-2007,OBSERVED_YEAR,90.1-2007,SecondarySchool,la_centre
way/401698800,2016.0,"generic_tag,no_height",Courthouse,90.1-2019,OBSERVED_YEAR,90.1-2019,Courthouse,la_centre
way/423024468,1996.0,no_floors,RetailStandalone,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,RetailStandalone,la_centre
way/425993506,,"generic_tag,no_year",Courthouse,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,Courthouse,la_centre
way/425993510,,"generic_tag,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993511,1972.0,,Courthouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Courthouse,la_centre
way/425993512,,"generic_tag,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993513,,"generic_tag,no_year",TallBuilding,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,TallBuilding,la_centre
way/425993516,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993517,,"generic_tag,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993518,,"generic_tag,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993519,,"generic_tag,no_floors,no_year",Courthouse,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,Courthouse,la_centre
way/425993522,,no_year,Courthouse,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,Courthouse,la_centre
way/425993526,,"no_floors,no_year",QuickServiceRestaurant,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,QuickServiceRestaurant,la_centre
way/425993529,1940.0,,Courthouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Courthouse,la_centre
way/425993533,,"generic_tag,no_floors,no_year",Outpatient,DOERefPre1980,VINTAGE_NAN_PERMISSIVE_DEFAULT,DOERefPre1980,Outpatient,la_centre
way/425993537,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993543,2013.0,no_floors,RetailStandalone,90.1-2013,OBSERVED_YEAR,90.1-2013,RetailStandalone,la_centre
way/425993569,,"generic_tag,no_floors,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,la_centre
way/425993573,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/425993582,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,LargeOffice,la_centre
way/425993586,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/425993587,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/425993588,,"no_height,no_year",OpenUBEMUnknown,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,OpenUBEMUnknown,la_centre
way/425993593,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/425993594,1972.0,,LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,la_centre
way/425993595,,no_year,OpenUBEMUnknown,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,OpenUBEMUnknown,la_centre
way/425993596,,"no_floors,no_height,no_year",OpenUBEMUnknown,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,OpenUBEMUnknown,la_centre
way/427817489,,"no_floors,no_year",HighriseApartment,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,HighriseApartment,la_centre
way/427817495,,"no_floors,no_year",MidriseApartment,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MidriseApartment,la_centre
way/427817496,1963.0,"generic_tag,no_floors,no_function",SmallOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,SmallOffice,la_centre
way/427817498,1986.0,no_floors,LargeHotel,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,LargeHotel,la_centre
way/427817500,,"generic_tag,no_floors,no_function,no_year",LargeOffice,DOERef1980to2004,HOTDECK_NEIGHBOR_MED,DOERef1980to2004,LargeOffice,la_centre
way/427817501,,"no_floors,no_year",MediumOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,MediumOffice,la_centre
way/427817502,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/427817503,1978.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817507,1925.0,no_floors,MidriseApartment,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,MidriseApartment,la_centre
way/427817515,1967.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817519,1998.0,no_floors,Warehouse,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,Warehouse,la_centre
way/427817520,1978.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817521,1978.0,no_floors,SmallOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,SmallOffice,la_centre
way/427817522,1905.0,no_floors,SmallOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,SmallOffice,la_centre
way/427817524,1991.0,no_floors,RetailStandalone,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,RetailStandalone,la_centre
way/427817527,1909.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817530,1970.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817535,,"no_floors,no_year",RetailStandalone,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,RetailStandalone,la_centre
way/427817540,1984.0,no_floors,MediumOffice,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MediumOffice,la_centre
way/427817541,1940.0,no_floors,Courthouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Courthouse,la_centre
way/427817542,,"no_floors,no_year",RetailStandalone,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,RetailStandalone,la_centre
way/427817543,1982.0,no_floors,MediumOffice,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MediumOffice,la_centre
way/427817544,1977.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817545,1989.0,no_floors,RetailStandalone,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,RetailStandalone,la_centre
way/427817546,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,SmallOffice,la_centre
way/427817548,1978.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817549,1964.0,"generic_tag,no_floors",LargeOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,LargeOffice,la_centre
way/427817550,,"no_floors,no_year",RetailStandalone,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,RetailStandalone,la_centre
way/427817551,,"no_floors,no_year",RetailStandalone,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,RetailStandalone,la_centre
way/427817555,,"generic_tag,no_year",LargeOffice,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,LargeOffice,la_centre
way/427817556,1916.0,no_floors,Warehouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Warehouse,la_centre
way/427817560,1977.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817563,1902.0,no_floors,Warehouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Warehouse,la_centre
way/427817564,1996.0,no_floors,MidriseApartment,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MidriseApartment,la_centre
way/427817567,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/427817568,1921.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817570,1910.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817576,,"generic_tag,no_floors,no_function,no_year",SmallOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,SmallOffice,la_centre
way/427817582,,"no_floors,no_year",RetailStandalone,DOERefPre1980,HOTDECK_NEIGHBOR_HIGH,DOERefPre1980,RetailStandalone,la_centre
way/427817597,1933.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817600,1992.0,no_floors,RetailStandalone,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,RetailStandalone,la_centre
way/427817605,1907.0,no_floors,SmallOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,SmallOffice,la_centre
way/427817617,1917.0,no_floors,Warehouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Warehouse,la_centre
way/427817619,1995.0,no_floors,RetailStandalone,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,RetailStandalone,la_centre
way/427817623,1919.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817626,,"no_floors,no_year",RetailStandalone,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,RetailStandalone,la_centre
way/427817639,1977.0,"generic_tag,no_function",TallBuilding,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,TallBuilding,la_centre
way/427817643,1907.0,no_floors,Warehouse,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,Warehouse,la_centre
way/427817656,1933.0,no_floors,RetailStandalone,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,RetailStandalone,la_centre
way/427817657,,"generic_tag,no_floors,no_function,no_year",MediumOffice,DOERefPre1980,GROUPMODE_MED,DOERefPre1980,MediumOffice,la_centre
way/427817660,,"no_floors,no_year",Warehouse,DOERefPre1980,HOTDECK_NEIGHBOR_MED,DOERefPre1980,Warehouse,la_centre
way/427817661,2001.0,no_floors,MediumOffice,DOERef1980to2004,OBSERVED_YEAR,DOERef1980to2004,MediumOffice,la_centre
way/427817667,1908.0,no_floors,SmallOffice,DOERefPre1980,OBSERVED_YEAR,DOERefPre1980,SmallOffice,la_centre
