osm_id,cell,use_class,archetype_id,archetype_source,levels_source,old_num_floors,new_num_floors_scope_a,new_num_floors_scope_b,changed_scope_a,changed_scope_b
way/328631287,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328631289,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,OSM_OBSERVED,1,1,1,False,False
way/328631290,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328631294,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328631295,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,OSM_OBSERVED,1,1,1,False,False
way/328631296,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634432,austin_centre,commercial,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,22,22,22,False,False
way/328634434,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634437,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634439,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634441,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,2,2,2,False,False
way/328634445,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634447,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634449,austin_centre,residential,HighriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,12,12,12,False,False
way/328634450,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,2,2,2,False,False
way/328634454,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634456,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634458,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,OSM_OBSERVED,2,2,2,False,False
way/328634462,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,3,3,3,False,False
way/328634464,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328634466,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328644611,austin_centre,institutional,Courthouse,RULE_USE_CLASS,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/328644612,austin_centre,institutional,Courthouse,RULE_USE_CLASS,OSM_OBSERVED,3,3,3,False,False
way/328644613,austin_centre,institutional,Courthouse,RULE_FUNCTION_TAG,OSM_OBSERVED,10,10,10,False,False
way/328644614,austin_centre,institutional,Courthouse,RULE_USE_CLASS,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/328644615,austin_centre,unknown,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,20,20,20,False,False
way/328644616,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328644617,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328644618,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328644620,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328644621,austin_centre,institutional,Courthouse,RULE_FUNCTION_TAG,OSM_OBSERVED,3,3,3,False,False
way/328644622,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328644625,austin_centre,unknown,SuperTallBuilding,RULE_HIGHRISE,OSM_OBSERVED,42,42,42,False,False
way/328649859,austin_centre,institutional,Courthouse,RULE_USE_CLASS,OSM_OBSERVED,2,2,2,False,False
way/328649869,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328649870,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328649873,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,4,4,4,False,False
way/328649882,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328649889,austin_centre,institutional,Courthouse,RULE_USE_CLASS,GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/328707704,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/328723692,austin_centre,commercial,LargeHotel,"RULE_LODGING_TIER,GROUPMEDIAN_LEVELS_MED",GROUPMEDIAN_LEVELS_MED,1,5,5,True,True
way/328839208,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,OSM_OBSERVED,4,4,4,False,False
way/368003367,austin_centre,unknown,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,32,32,32,False,False
way/379165891,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379165897,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/379165899,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379165902,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379165907,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379165911,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379165912,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/379165915,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379165919,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,8,8,8,False,False
way/379165922,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379165923,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/379165927,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379165965,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379165969,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/379165974,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
way/379165985,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
way/379165989,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379165992,austin_centre,commercial,SmallOffice,RULE_USE_CLASS_SIZE,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166048,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166062,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,9,9,9,False,False
way/379166081,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166095,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
way/379166100,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379166118,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/379166122,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,5,5,5,False,False
way/379166126,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166131,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166134,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,5,5,5,False,False
way/379166138,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379166139,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379166145,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166156,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166180,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166187,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/379166196,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,1,1,1,False,False
way/379166198,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
way/379166200,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166215,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166225,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/379166230,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166236,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166244,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166251,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/379166271,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,6,6,6,False,False
way/379166273,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166276,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,7,7,7,False,False
way/379166277,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166282,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/379166283,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,2,2,2,False,False
way/379166285,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,2,2,2,False,False
way/379166300,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,4,4,4,False,False
way/379166308,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,HEURISTIC_HEIGHT,3,3,3,False,False
way/448210521,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,18,18,18,False,False
way/516267897,austin_centre,unknown,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,22,22,22,False,False
way/516276237,austin_centre,residential,HighriseApartment,"RULE_RESIDENTIAL_TIER,GROUPMEDIAN_LEVELS_MED",GROUPMEDIAN_LEVELS_MED,1,45,45,True,True
way/516278443,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,18,18,18,False,False
way/516278491,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,19,19,19,False,False
way/516282869,austin_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,15,15,15,False,False
way/516282872,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516282875,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,8,8,8,False,False
way/516282876,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516285440,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516285444,austin_centre,institutional,SecondarySchool,"RULE_FUNCTION_TAG_SIZE,ASSUMPTION_DOE_PROTOTYPE_DERIVED",GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/516285445,austin_centre,institutional,SecondarySchool,"RULE_FUNCTION_TAG_SIZE,ASSUMPTION_DOE_PROTOTYPE_DERIVED",GROUPMEDIAN_LEVELS_MED,1,4,1,True,False
way/516285449,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516286382,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,15,15,15,False,False
way/516286383,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516286384,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516286385,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,9,9,9,False,False
way/516286386,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516286387,austin_centre,commercial,SmallOffice,RULE_USE_CLASS_SIZE,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516286388,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/516289338,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/584933755,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/724582090,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,OSM_OBSERVED,1,1,1,False,False
way/772280775,austin_centre,commercial,FullServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/772281126,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/785725910,austin_centre,commercial,SmallOffice,RULE_USE_CLASS_SIZE,OSM_OBSERVED,3,3,3,False,False
way/849984849,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/850669088,austin_centre,residential,HighriseApartment,RULE_RESIDENTIAL_TIER,OSM_OBSERVED,44,44,44,False,False
way/894064635,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,6,6,6,False,False
way/903084328,austin_centre,unknown,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,24,24,24,False,False
way/923358549,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/923358550,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,12,12,12,False,False
way/927242882,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/929863362,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/929864020,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/929865592,austin_centre,unknown,MediumOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/929944788,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/957405851,austin_centre,commercial,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,25,25,25,False,False
way/957405852,austin_centre,commercial,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,32,32,32,False,False
way/957405853,austin_centre,commercial,TallBuilding,RULE_HIGHRISE,OSM_OBSERVED,36,36,36,False,False
way/967757079,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,OSM_OBSERVED,13,13,13,False,False
way/967757080,austin_centre,commercial,FullServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/972423381,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/972654803,austin_centre,unknown,SuperTallBuilding,RULE_HIGHRISE,OSM_OBSERVED,63,63,63,False,False
way/1008727466,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1008727467,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1008727468,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1008727469,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1008727470,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1020753276,austin_centre,commercial,FullServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1020754973,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,2,2,2,False,False
way/1020754974,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,OSM_OBSERVED,2,2,2,False,False
way/1020979628,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1020979629,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1020979630,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1021167043,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1021167044,austin_centre,commercial,FullServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1021167045,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1022725553,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1025013853,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,16,16,16,False,False
way/1029943785,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1029943786,austin_centre,unknown,LargeOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,5,5,5,False,False
way/1032979883,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1034698229,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1034702476,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387743,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387744,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387745,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387746,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387747,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387750,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387756,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387757,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1039387764,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1051117928,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,OSM_OBSERVED,2,2,2,False,False
way/1120921408,austin_centre,commercial,SuperTallBuilding,RULE_HIGHRISE,OSM_OBSERVED,48,48,48,False,False
way/1134169120,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1134169121,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1134169122,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1134169124,austin_centre,commercial,RetailStandalone,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1135532954,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1213502014,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1213502015,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1213502016,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1213502017,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1213502018,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1239928162,austin_centre,commercial,FullServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1239928163,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1243589069,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1243589070,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1243589071,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1243589072,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1243589074,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1243589077,austin_centre,commercial,QuickServiceRestaurant,RULE_FUNCTION_TAG,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1311610010,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1311610011,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1311610012,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1317011702,austin_centre,commercial,LargeOffice,RULE_USE_CLASS_SIZE,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1350740813,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1350740814,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1350740815,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1350740816,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1350740817,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1350777574,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1352736089,austin_centre,unknown,OpenUBEMUnknown,FALLBACK_UNKNOWN,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
way/1444415151,austin_centre,unknown,SmallOffice,FALLBACK_SIZE_DEFAULT,GROUPMEDIAN_LEVELS_MED,1,5,1,True,False
